merchant_id,merchant_category,date,gross_transaction_amount,refund_amount,chargeback_amount,razorpay_fee,tds_hold,net_settled_amount
mcht_saas_02,saas_subscription,2025-11-18,163225.15,1660.5,68.45,3318.68,1632.25,156545.27
mcht_saas_03,saas_subscription,2025-11-18,289050.84,1072.97,0.0,5564.1,2890.51,279523.26
mcht_saas_04,saas_subscription,2025-11-18,132000.4,893.72,0.0,2547.48,1320.0,127239.2
mcht_d2c_01,d2c_ecommerce,2025-11-19,124333.95,17027.55,603.22,2462.34,1243.34,102997.5
mcht_d2c_02,d2c_ecommerce,2025-11-19,246882.19,0.0,0.0,5270.55,2468.82,239142.82
mcht_d2c_03,d2c_ecommerce,2025-11-19,389074.93,0.0,0.0,8383.29,3890.75,376800.89
mcht_d2c_04,d2c_ecommerce,2025-11-19,98154.52,13056.37,0.0,2070.22,981.55,82046.38
mcht_food_01,food_delivery,2025-11-19,91824.75,6453.05,0.0,1770.26,918.25,82683.19
mcht_food_02,food_delivery,2025-11-19,160977.05,6610.73,2130.07,3531.01,1609.77,147095.47
mcht_food_03,food_delivery,2025-11-19,232803.25,7519.56,534.74,5078.78,2328.03,217342.14
mcht_mkt_01,marketplace,2025-11-19,846638.15,44945.8,3748.24,15590.73,8466.38,773887.0
mcht_mkt_02,marketplace,2025-11-19,1240181.03,0.0,0.0,25737.87,12401.81,1202041.35
mcht_mkt_03,marketplace,2025-11-19,567824.71,0.0,42052.37,10885.52,5678.25,509208.57
mcht_mkt_04,marketplace,2025-11-19,411258.28,0.0,0.0,8587.67,4112.58,398558.03
mcht_saas_01,saas_subscription,2025-11-19,104150.25,955.87,44.33,2290.73,1041.5,99817.82
mcht_saas_02,saas_subscription,2025-11-19,194821.68,563.31,0.0,3962.82,1948.22,188347.33
mcht_saas_03,saas_subscription,2025-11-19,324020.93,0.0,0.0,6063.35,3240.21,314717.37
mcht_saas_04,saas_subscription,2025-11-19,146996.72,0.0,119.21,2992.58,1469.97,142414.96
mcht_d2c_01,d2c_ecommerce,2025-11-20,141781.21,61128.28,555.49,2585.4,1417.81,76094.23
mcht_d2c_02,d2c_ecommerce,2025-11-20,207305.46,22748.47,1848.2,3872.75,2073.05,176762.99
mcht_d2c_03,d2c_ecommerce,2025-11-20,410632.62,0.0,2820.52,8734.58,4106.33,394971.19
mcht_d2c_04,d2c_ecommerce,2025-11-20,121107.46,0.0,870.89,2430.14,1211.07,116595.36
mcht_food_01,food_delivery,2025-11-20,91729.79,3836.7,304.49,1728.93,917.3,84942.37
mcht_food_02,food_delivery,2025-11-20,194025.3,7826.5,1342.79,3504.93,1940.25,179410.83
mcht_food_03,food_delivery,2025-11-20,257727.14,0.0,1194.39,4693.22,2577.27,249262.26
mcht_mkt_01,marketplace,2025-11-20,741174.04,0.0,0.0,14415.81,7411.74,719346.49
mcht_mkt_02,marketplace,2025-11-20,1016155.18,58352.01,19894.67,18740.71,10161.55,909006.24
mcht_mkt_03,marketplace,2025-11-20,1192485.68,194839.04,28690.86,26120.75,11924.86,930910.17
mcht_mkt_04,marketplace,2025-11-20,397605.46,0.0,7745.23,8124.87,3976.05,377759.31
mcht_saas_01,saas_subscription,2025-11-20,98661.88,267.36,41.22,1851.92,986.62,95514.76
mcht_saas_02,saas_subscription,2025-11-20,196946.73,0.0,71.9,4062.88,1969.47,190842.48
mcht_saas_03,saas_subscription,2025-11-20,322213.08,1074.73,143.49,5825.8,3222.13,311946.93
mcht_saas_04,saas_subscription,2025-11-20,146807.14,0.0,0.0,2909.85,1468.07,142429.22
mcht_d2c_01,d2c_ecommerce,2025-11-21,134265.69,20109.54,710.11,2896.04,1342.66,109207.34
mcht_d2c_02,d2c_ecommerce,2025-11-21,198173.24,0.0,1349.29,3892.61,1981.73,190949.61
mcht_d2c_03,d2c_ecommerce,2025-11-21,282556.04,99472.39,1450.09,5356.95,2825.56,173451.05
mcht_d2c_04,d2c_ecommerce,2025-11-21,107379.93,0.0,0.0,2146.23,1073.8,104159.9
mcht_food_01,food_delivery,2025-11-21,108424.21,0.0,306.48,2338.79,1084.24,104694.7
mcht_food_02,food_delivery,2025-11-21,211091.15,0.0,415.65,3907.09,2110.91,204657.5
mcht_food_03,food_delivery,2025-11-21,282868.62,20407.14,486.22,5924.35,2828.69,253222.22
mcht_mkt_01,marketplace,2025-11-21,461106.26,20289.48,0.0,9032.24,4611.06,427173.48
mcht_mkt_02,marketplace,2025-11-21,954834.09,154996.32,0.0,18023.99,9548.34,772265.44
mcht_mkt_03,marketplace,2025-11-21,1096950.07,0.0,0.0,22135.47,10969.5,1063845.1
mcht_mkt_04,marketplace,2025-11-21,519650.47,29106.92,0.0,10354.39,5196.5,474992.66
mcht_saas_01,saas_subscription,2025-11-21,96398.43,233.96,0.0,1794.54,963.98,93405.95
mcht_saas_02,saas_subscription,2025-11-21,186008.74,0.0,71.86,3884.02,1860.09,180192.77
mcht_saas_03,saas_subscription,2025-11-21,311012.51,638.59,117.69,5794.1,3110.13,301352.0
mcht_saas_04,saas_subscription,2025-11-21,144050.35,346.68,109.89,2766.79,1440.5,139386.49
mcht_d2c_01,d2c_ecommerce,2025-11-22,165185.21,18914.07,559.65,3513.92,1651.85,140545.72
mcht_d2c_02,d2c_ecommerce,2025-11-22,189610.48,125414.04,0.0,4050.28,1896.1,58250.06
mcht_d2c_03,d2c_ecommerce,2025-11-22,365356.33,76020.52,0.0,6595.3,3653.56,279086.95
mcht_d2c_04,d2c_ecommerce,2025-11-22,110455.84,13398.29,0.0,2357.36,1104.56,93595.63
mcht_food_01,food_delivery,2025-11-22,150141.26,12305.81,205.25,2862.39,1501.41,133266.4
mcht_food_02,food_delivery,2025-11-22,259047.17,25656.9,1092.68,5529.4,2590.47,224177.72
mcht_food_03,food_delivery,2025-11-22,349546.41,0.0,720.83,7645.95,3495.46,337684.17
mcht_mkt_01,marketplace,2025-11-22,359311.64,0.0,13877.51,6727.21,3593.12,335113.8
mcht_mkt_02,marketplace,2025-11-22,946481.74,0.0,0.0,17757.2,9464.82,919259.72
mcht_mkt_03,marketplace,2025-11-22,1280356.43,0.0,48833.69,23950.16,12803.56,1194769.02
mcht_mkt_04,marketplace,2025-11-22,416946.6,0.0,0.0,8691.55,4169.47,404085.58
mcht_saas_01,saas_subscription,2025-11-22,93188.73,0.0,76.96,1835.0,931.89,90344.88
mcht_saas_02,saas_subscription,2025-11-22,183315.76,1393.94,0.0,3770.11,1833.16,176318.55
mcht_saas_03,saas_subscription,2025-11-22,312327.65,855.8,491.99,6454.06,3123.28,301402.52
mcht_saas_04,saas_subscription,2025-11-22,139004.96,810.22,44.76,3053.22,1390.05,133706.71
mcht_d2c_01,d2c_ecommerce,2025-11-23,195103.24,0.0,725.1,3867.92,1951.03,188559.19
mcht_d2c_02,d2c_ecommerce,2025-11-23,249700.1,0.0,4025.76,4951.84,2497.0,238225.5
mcht_d2c_03,d2c_ecommerce,2025-11-23,453620.75,44087.68,0.0,9307.39,4536.21,395689.47
mcht_d2c_04,d2c_ecommerce,2025-11-23,133948.28,17246.13,782.08,2638.67,1339.48,111941.92
mcht_food_01,food_delivery,2025-11-23,209295.19,0.0,0.0,4583.08,2092.95,202619.16
mcht_food_02,food_delivery,2025-11-23,387348.87,11096.78,0.0,7186.35,3873.49,365192.25
mcht_food_03,food_delivery,2025-11-23,486017.28,16306.81,921.36,9349.32,4860.17,454579.62
mcht_mkt_01,marketplace,2025-11-23,406472.74,0.0,11918.77,8272.25,4064.73,382216.99
mcht_mkt_02,marketplace,2025-11-23,1499139.9,0.0,0.0,28971.58,14991.4,1455176.92
mcht_mkt_03,marketplace,2025-11-23,869793.91,53859.64,18374.68,17406.51,8697.94,771455.14
mcht_mkt_04,marketplace,2025-11-23,568830.11,20227.97,0.0,10527.4,5688.3,532386.44
mcht_saas_01,saas_subscription,2025-11-23,96286.92,324.69,82.62,1971.83,962.87,92944.91
mcht_saas_02,saas_subscription,2025-11-23,189788.91,433.72,0.0,4016.12,1897.89,183441.18
mcht_saas_03,saas_subscription,2025-11-23,295714.36,0.0,123.74,6067.57,2957.14,286565.91
mcht_saas_04,saas_subscription,2025-11-23,140059.43,0.0,0.0,3047.43,1400.59,135611.41
mcht_d2c_01,d2c_ecommerce,2025-11-24,275267.91,10040.01,598.57,5262.51,2752.68,256614.14
mcht_d2c_02,d2c_ecommerce,2025-11-24,298364.38,45406.33,0.0,6481.85,2983.64,243492.56
mcht_d2c_03,d2c_ecommerce,2025-11-24,655827.13,86367.02,2613.19,14021.19,6558.27,546267.46
mcht_d2c_04,d2c_ecommerce,2025-11-24,205204.27,0.0,1030.93,3824.57,2052.04,198296.73
mcht_food_01,food_delivery,2025-11-24,176863.23,8465.54,0.0,3531.85,1768.63,163097.21
mcht_food_02,food_delivery,2025-11-24,333588.15,5459.44,1374.93,6379.14,3335.88,317038.76
mcht_food_03,food_delivery,2025-11-24,359005.44,23197.73,0.0,7772.42,3590.05,324445.24
mcht_mkt_01,marketplace,2025-11-24,851688.17,24680.94,0.0,15820.42,8516.88,802669.93
mcht_mkt_02,marketplace,2025-11-24,775061.83,147329.4,29188.72,14447.77,7750.62,576345.32
mcht_mkt_03,marketplace,2025-11-24,1585550.13,0.0,0.0,32635.6,15855.5,1537059.03
mcht_mkt_04,marketplace,2025-11-24,274148.2,48616.03,0.0,5292.28,2741.48,217498.41
mcht_saas_01,saas_subscription,2025-11-24,87967.72,210.82,34.78,1911.68,879.68,84930.76
mcht_saas_02,saas_subscription,2025-11-24,166397.86,1106.98,79.54,3411.0,1663.98,160136.36
mcht_saas_03,saas_subscription,2025-11-24,286847.45,1828.31,291.7,6236.85,2868.47,275622.12
mcht_saas_04,saas_subscription,2025-11-24,133026.18,478.42,0.0,2461.33,1330.26,128756.17
mcht_d2c_01,d2c_ecommerce,2025-11-25,236491.22,33409.02,0.0,4581.23,2364.91,196136.06
mcht_d2c_02,d2c_ecommerce,2025-11-25,317451.69,58518.88,0.0,5979.92,3174.52,249778.37
mcht_d2c_03,d2c_ecommerce,2025-11-25,549170.56,110680.01,1312.82,11099.51,5491.71,420586.51
mcht_d2c_04,d2c_ecommerce,2025-11-25,181695.46,36770.84,338.04,3497.93,1816.95,139271.7
mcht_food_01,food_delivery,2025-11-25,65634.75,0.0,311.82,1239.46,656.35,63427.12
mcht_food_02,food_delivery,2025-11-25,129586.17,0.0,0.0,2468.76,1295.86,125821.55
mcht_food_03,food_delivery,2025-11-25,221171.14,8736.23,453.52,4712.22,2211.71,205057.46
mcht_mkt_01,marketplace,2025-11-25,421011.09,105173.33,0.0,7954.9,4210.11,303672.75
mcht_mkt_02,marketplace,2025-11-25,1401109.61,120206.95,0.0,27164.44,14011.1,1239727.12
mcht_mkt_03,marketplace,2025-11-25,1201212.42,223923.14,0.0,25601.31,12012.12,939675.85
mcht_mkt_04,marketplace,2025-11-25,440135.44,34674.6,13549.49,8141.98,4401.35,379368.02
mcht_saas_01,saas_subscription,2025-11-25,84474.58,588.88,0.0,1851.96,844.75,81188.99
mcht_saas_02,saas_subscription,2025-11-25,158380.8,622.93,57.82,3191.38,1583.81,152924.86
mcht_saas_03,saas_subscription,2025-11-25,282513.96,1177.71,140.93,5987.23,2825.14,272382.95
mcht_saas_04,saas_subscription,2025-11-25,127155.11,875.23,58.22,2499.92,1271.55,122450.19
mcht_d2c_01,d2c_ecommerce,2025-11-26,155119.82,0.0,779.19,2868.58,1551.2,149920.85
mcht_d2c_02,d2c_ecommerce,2025-11-26,228494.1,56188.58,1369.06,4766.6,2284.94,163884.92
mcht_d2c_03,d2c_ecommerce,2025-11-26,327773.95,29403.11,6249.52,6176.8,3277.74,282666.78
mcht_d2c_04,d2c_ecommerce,2025-11-26,108793.76,29724.11,0.0,2073.7,1087.94,75908.01
mcht_food_01,food_delivery,2025-11-26,86787.97,2908.78,727.54,1698.04,867.88,80585.73
mcht_food_02,food_delivery,2025-11-26,158225.74,11597.35,521.55,3289.19,1582.26,141235.39
mcht_food_03,food_delivery,2025-11-26,232383.69,7869.34,1742.93,4874.58,2323.84,215573.0
mcht_mkt_01,marketplace,2025-11-26,138271.25,0.0,0.0,2799.21,1382.71,134089.33
mcht_mkt_02,marketplace,2025-11-26,1002263.46,0.0,41275.4,19016.0,10022.63,931949.43
mcht_mkt_03,marketplace,2025-11-26,876157.53,0.0,0.0,18617.21,8761.58,848778.74
mcht_mkt_04,marketplace,2025-11-26,378817.99,28169.04,18108.68,7009.69,3788.18,321742.4
mcht_saas_01,saas_subscription,2025-11-26,100647.76,0.0,83.82,1839.7,1006.48,97717.76
mcht_saas_02,saas_subscription,2025-11-26,194907.02,555.35,71.76,3980.93,1949.07,188349.91
mcht_saas_03,saas_subscription,2025-11-26,322335.23,0.0,0.0,6534.07,3223.35,312577.81
mcht_saas_04,saas_subscription,2025-11-26,148727.74,408.87,0.0,3063.11,1487.28,143768.48
mcht_d2c_01,d2c_ecommerce,2025-11-27,139293.23,36040.55,803.72,2909.44,1392.93,98146.59
mcht_d2c_02,d2c_ecommerce,2025-11-27,207080.49,0.0,1465.8,4537.55,2070.8,199006.34
mcht_d2c_03,d2c_ecommerce,2025-11-27,398515.8,0.0,2033.69,8355.05,3985.16,384141.9
mcht_d2c_04,d2c_ecommerce,2025-11-27,94766.07,12783.53,367.61,1963.95,947.66,78703.32
mcht_food_01,food_delivery,2025-11-27,96803.62,3126.75,0.0,1813.49,968.04,90895.34
mcht_food_02,food_delivery,2025-11-27,150266.12,7981.19,658.25,2951.95,1502.66,137172.07
mcht_food_03,food_delivery,2025-11-27,222192.37,0.0,1780.45,4847.16,2221.92,213342.84
mcht_mkt_01,marketplace,2025-11-27,774389.89,0.0,28421.38,14772.21,7743.9,723452.4
mcht_mkt_02,marketplace,2025-11-27,1537208.81,121771.84,0.0,28046.16,15372.09,1372018.72
mcht_mkt_03,marketplace,2025-11-27,1099136.81,43033.75,93279.51,20000.96,10991.37,931831.22
mcht_mkt_04,marketplace,2025-11-27,292651.58,0.0,23268.24,5292.72,2926.52,261164.1
mcht_saas_01,saas_subscription,2025-11-27,100272.58,0.0,36.54,1860.26,1002.73,97373.05
mcht_saas_02,saas_subscription,2025-11-27,189501.02,600.69,135.5,3487.72,1895.01,183382.1
mcht_saas_03,saas_subscription,2025-11-27,316080.2,1103.7,0.0,5863.36,3160.8,305952.34
mcht_saas_04,saas_subscription,2025-11-27,144142.42,380.11,42.43,3017.47,1441.42,139260.99
mcht_d2c_01,d2c_ecommerce,2025-11-28,142487.38,0.0,0.0,2882.05,1424.87,138180.46
mcht_d2c_02,d2c_ecommerce,2025-11-28,234426.89,46483.43,0.0,4735.06,2344.27,180864.13
mcht_d2c_03,d2c_ecommerce,2025-11-28,365545.94,0.0,0.0,7558.82,3655.46,354331.66
mcht_d2c_04,d2c_ecommerce,2025-11-28,102730.49,0.0,0.0,1922.65,1027.3,99780.54
mcht_food_01,food_delivery,2025-11-28,103040.04,3938.21,515.77,2198.33,1030.4,95357.33
mcht_food_02,food_delivery,2025-11-28,210667.49,10249.97,0.0,4500.35,2106.67,193810.5
mcht_food_03,food_delivery,2025-11-28,277125.73,8700.7,0.0,5713.29,2771.26,259940.48
mcht_mkt_01,marketplace,2025-11-28,738896.37,44665.02,0.0,15190.73,7388.96,671651.66
mcht_mkt_02,marketplace,2025-11-28,519481.19,69321.72,0.0,11159.63,5194.81,433805.03
mcht_mkt_03,marketplace,2025-11-28,1785315.55,0.0,62774.58,35374.42,17853.16,1669313.39
mcht_mkt_04,marketplace,2025-11-28,403882.06,40123.43,11340.56,8491.04,4038.82,339888.21
mcht_saas_01,saas_subscription,2025-11-28,97891.52,282.12,40.9,2071.67,978.92,94517.91
mcht_saas_02,saas_subscription,2025-11-28,180892.26,0.0,0.0,3453.71,1808.92,175629.63
mcht_saas_03,saas_subscription,2025-11-28,313124.41,1785.63,131.17,6342.74,3131.24,301733.63
mcht_saas_04,saas_subscription,2025-11-28,137331.17,0.0,0.0,2673.22,1373.31,133284.64
mcht_d2c_01,d2c_ecommerce,2025-11-29,164969.89,35131.6,1006.54,3123.94,1649.7,124058.11
mcht_d2c_02,d2c_ecommerce,2025-11-29,216485.89,0.0,0.0,4496.14,2164.86,209824.89
mcht_d2c_03,d2c_ecommerce,2025-11-29,425757.73,0.0,3768.54,8625.91,4257.58,409105.7
mcht_d2c_04,d2c_ecommerce,2025-11-29,105273.43,14814.35,0.0,2166.43,1052.73,87239.92
mcht_food_01,food_delivery,2025-11-29,135564.24,11862.12,447.23,2505.21,1355.64,119394.04
mcht_food_02,food_delivery,2025-11-29,269732.23,15887.98,0.0,5661.6,2697.32,245485.33
mcht_food_03,food_delivery,2025-11-29,358980.27,32914.91,1941.92,7172.25,3589.8,313361.39
mcht_mkt_01,marketplace,2025-11-29,812015.36,39119.95,17826.79,16859.11,8120.15,730089.36
mcht_mkt_02,marketplace,2025-11-29,961440.73,112264.07,3964.74,18481.13,9614.41,817116.38
mcht_mkt_03,marketplace,2025-11-29,1422380.89,137779.8,31630.19,25719.88,14223.81,1213027.21
mcht_mkt_04,marketplace,2025-11-29,681819.88,20236.94,0.0,12892.69,6818.2,641872.05
mcht_saas_01,saas_subscription,2025-11-29,96097.87,336.97,0.0,1833.79,960.98,92966.13
mcht_saas_02,saas_subscription,2025-11-29,174796.72,0.0,0.0,3515.09,1747.97,169533.66
mcht_saas_03,saas_subscription,2025-11-29,297597.88,0.0,0.0,5430.08,2975.98,289191.82
mcht_saas_04,saas_subscription,2025-11-29,136840.8,809.06,61.37,2871.62,1368.41,131730.34
mcht_d2c_01,d2c_ecommerce,2025-11-30,171581.85,0.0,0.0,3516.06,1715.82,166349.97
mcht_d2c_02,d2c_ecommerce,2025-11-30,270726.92,0.0,0.0,5298.91,2707.27,262720.74
mcht_d2c_03,d2c_ecommerce,2025-11-30,403055.12,0.0,0.0,8646.88,4030.55,390377.69
mcht_d2c_04,d2c_ecommerce,2025-11-30,160125.51,0.0,0.0,3180.71,1601.26,155343.54
mcht_food_01,food_delivery,2025-11-30,214912.6,7891.97,995.05,4619.36,2149.13,199257.09
mcht_food_02,food_delivery,2025-11-30,384978.91,0.0,0.0,7747.47,3849.79,373381.65
mcht_food_03,food_delivery,2025-11-30,533140.32,0.0,472.64,11037.46,5331.4,516298.82
mcht_mkt_01,marketplace,2025-11-30,685853.3,72037.72,0.0,13171.92,6858.53,593785.13
mcht_mkt_02,marketplace,2025-11-30,770099.22,37174.17,0.0,14155.29,7700.99,711068.77
mcht_mkt_03,marketplace,2025-11-30,1520473.69,70527.32,0.0,32770.2,15204.74,1401971.43
mcht_mkt_04,marketplace,2025-11-30,309513.35,20988.65,6933.03,6601.31,3095.13,271895.23
mcht_saas_01,saas_subscription,2025-11-30,94223.06,671.56,31.26,2029.51,942.23,90548.5
mcht_saas_02,saas_subscription,2025-11-30,187808.78,681.91,139.77,4036.38,1878.09,181072.63
mcht_saas_03,saas_subscription,2025-11-30,300205.53,1091.26,245.94,5921.12,3002.06,289945.15
mcht_saas_04,saas_subscription,2025-11-30,134810.5,434.7,48.95,2493.54,1348.11,130485.2
mcht_d2c_01,d2c_ecommerce,2025-12-01,243811.75,22129.44,0.0,5343.6,2438.12,213900.59
mcht_d2c_02,d2c_ecommerce,2025-12-01,430253.44,0.0,1744.39,9037.62,4302.53,415168.9
mcht_d2c_03,d2c_ecommerce,2025-12-01,516534.48,0.0,0.0,10917.97,5165.34,500451.17
mcht_d2c_04,d2c_ecommerce,2025-12-01,195796.96,9870.25,358.34,4181.96,1957.97,179428.44
mcht_food_01,food_delivery,2025-12-01,184179.69,3531.94,0.0,3349.06,1841.8,175456.89
mcht_food_02,food_delivery,2025-12-01,342020.47,16428.2,947.95,6497.11,3420.2,314727.01
mcht_food_03,food_delivery,2025-12-01,465646.76,21409.63,1211.59,9148.7,4656.47,429220.37
mcht_mkt_01,marketplace,2025-12-01,727132.2,0.0,0.0,13342.55,7271.32,706518.33
mcht_mkt_02,marketplace,2025-12-01,939018.94,45363.88,0.0,18861.23,9390.19,865403.64
mcht_mkt_03,marketplace,2025-12-01,774362.96,54526.84,0.0,14477.2,7743.63,697615.29
mcht_mkt_04,marketplace,2025-12-01,416586.82,28453.74,24941.43,9005.66,4165.87,350020.12
mcht_saas_01,saas_subscription,2025-12-01,93648.01,680.14,77.77,1934.19,936.48,90019.43
mcht_saas_02,saas_subscription,2025-12-01,168931.98,530.13,205.71,3499.63,1689.32,163007.19
mcht_saas_03,saas_subscription,2025-12-01,289258.97,912.9,274.29,5658.2,2892.59,279520.99
mcht_saas_04,saas_subscription,2025-12-01,126102.45,801.64,0.0,2437.21,1261.02,121602.58
mcht_d2c_01,d2c_ecommerce,2025-12-02,200678.68,0.0,0.0,3710.46,2006.79,194961.43
mcht_d2c_02,d2c_ecommerce,2025-12-02,327735.95,48185.04,1963.21,7090.73,3277.36,267219.61
mcht_d2c_03,d2c_ecommerce,2025-12-02,630568.95,123969.91,2328.02,13035.0,6305.69,484930.33
mcht_d2c_04,d2c_ecommerce,2025-12-02,160676.86,34017.52,690.52,3203.9,1606.77,121158.15
mcht_food_01,food_delivery,2025-12-02,93442.43,2495.43,1152.23,1793.95,934.42,87066.4
mcht_food_02,food_delivery,2025-12-02,165349.93,0.0,730.0,3500.4,1653.5,159466.03
mcht_food_03,food_delivery,2025-12-02,212682.76,0.0,0.0,4104.68,2126.83,206451.25
mcht_mkt_01,marketplace,2025-12-02,549960.56,103160.57,0.0,10976.01,5499.61,430324.37
mcht_mkt_02,marketplace,2025-12-02,1287658.07,0.0,69572.94,23812.79,12876.58,1181395.76
mcht_mkt_03,marketplace,2025-12-02,932371.1,49742.81,46998.25,19113.14,9323.71,807193.19
mcht_mkt_04,marketplace,2025-12-02,259414.41,19934.91,0.0,4844.37,2594.14,232040.99
mcht_saas_01,saas_subscription,2025-12-02,84527.04,0.0,41.49,1559.3,845.27,82080.98
mcht_saas_02,saas_subscription,2025-12-02,158678.35,1033.42,66.34,2913.59,1586.78,153078.22
mcht_saas_03,saas_subscription,2025-12-02,275878.72,3030.22,106.64,5437.92,2758.79,264545.15
mcht_saas_04,saas_subscription,2025-12-02,127552.05,616.12,51.58,2661.47,1275.52,122947.36
mcht_d2c_01,d2c_ecommerce,2025-12-03,127145.35,35451.39,488.17,2521.79,1271.45,87412.55
mcht_d2c_02,d2c_ecommerce,2025-12-03,220131.06,23580.34,0.0,4581.42,2201.31,189767.99
mcht_d2c_03,d2c_ecommerce,2025-12-03,370822.01,33723.41,0.0,7660.82,3708.22,325729.56
mcht_d2c_04,d2c_ecommerce,2025-12-03,103171.1,19200.11,1038.85,2240.8,1031.71,79659.63
mcht_food_01,food_delivery,2025-12-03,79856.38,0.0,0.0,1482.1,798.56,77575.72
mcht_food_02,food_delivery,2025-12-03,140557.71,11185.01,1765.63,3016.93,1405.58,123184.56
mcht_food_03,food_delivery,2025-12-03,241567.64,8298.96,0.0,4427.69,2415.68,226425.31
mcht_mkt_01,marketplace,2025-12-03,188464.76,30669.73,0.0,3462.4,1884.65,152447.98
mcht_mkt_02,marketplace,2025-12-03,1077715.77,0.0,14434.33,22731.58,10777.16,1029772.7
mcht_mkt_03,marketplace,2025-12-03,971175.52,0.0,25559.14,19697.84,9711.76,916206.78
mcht_mkt_04,marketplace,2025-12-03,247547.08,19835.55,6941.47,5157.76,2475.47,213136.83
mcht_saas_01,saas_subscription,2025-12-03,116222.78,298.08,0.0,2479.05,1162.23,112283.42
mcht_saas_02,saas_subscription,2025-12-03,229145.74,565.8,0.0,4667.49,2291.46,221620.99
mcht_saas_03,saas_subscription,2025-12-03,381848.29,0.0,0.0,7300.67,3818.48,370729.14
mcht_saas_04,saas_subscription,2025-12-03,179590.2,0.0,137.88,3682.09,1795.9,173974.33
mcht_d2c_01,d2c_ecommerce,2025-12-04,154064.88,0.0,2041.12,3077.7,1540.65,147405.41
mcht_d2c_02,d2c_ecommerce,2025-12-04,178803.07,41335.56,2670.7,3887.84,1788.03,129120.94
mcht_d2c_03,d2c_ecommerce,2025-12-04,406442.48,102386.28,1985.55,8392.55,4064.42,289613.68
mcht_d2c_04,d2c_ecommerce,2025-12-04,102287.03,8586.66,0.0,2209.59,1022.87,90467.91
mcht_food_01,food_delivery,2025-12-04,98421.48,3172.39,834.33,2041.37,984.21,91389.18
mcht_food_02,food_delivery,2025-12-04,177663.22,0.0,0.0,3792.24,1776.63,172094.35
mcht_food_03,food_delivery,2025-12-04,237073.9,19611.29,1424.42,4625.79,2370.74,209041.66
mcht_mkt_01,marketplace,2025-12-04,587596.13,0.0,17408.84,11787.73,5875.96,552523.6
mcht_mkt_02,marketplace,2025-12-04,1386072.79,158155.83,0.0,25290.72,13860.73,1188765.51
mcht_mkt_03,marketplace,2025-12-04,1363999.72,188721.5,69630.85,27964.88,13640.0,1064042.49
mcht_mkt_04,marketplace,2025-12-04,360274.97,0.0,4342.93,7148.3,3602.75,345180.99
mcht_saas_01,saas_subscription,2025-12-04,111996.58,655.32,0.0,2094.94,1119.97,108126.35
mcht_saas_02,saas_subscription,2025-12-04,216488.37,648.14,67.93,4088.81,2164.88,209518.61
mcht_saas_03,saas_subscription,2025-12-04,373775.6,688.51,0.0,7753.35,3737.76,361595.98
mcht_saas_04,saas_subscription,2025-12-04,164601.69,0.0,0.0,3514.06,1646.02,159441.61
mcht_d2c_01,d2c_ecommerce,2025-12-05,165069.4,42395.33,767.1,3081.38,1650.69,117174.9
mcht_d2c_02,d2c_ecommerce,2025-12-05,263322.95,46649.4,0.0,5359.84,2633.23,208680.48
mcht_d2c_03,d2c_ecommerce,2025-12-05,362821.25,0.0,0.0,7292.95,3628.21,351900.09
mcht_d2c_04,d2c_ecommerce,2025-12-05,106050.24,21266.43,878.12,1987.5,1060.5,80857.69
mcht_food_01,food_delivery,2025-12-05,92619.75,2887.85,282.64,1856.96,926.2,86666.1
mcht_food_02,food_delivery,2025-12-05,173571.59,16514.58,0.0,3160.19,1735.72,152161.1
mcht_food_03,food_delivery,2025-12-05,280322.8,0.0,1066.91,5946.43,2803.23,270506.23
mcht_mkt_01,marketplace,2025-12-05,598492.52,0.0,0.0,12511.41,5984.93,579996.18
mcht_mkt_02,marketplace,2025-12-05,671156.19,0.0,0.0,13328.18,6711.56,651116.45
mcht_mkt_03,marketplace,2025-12-05,1042528.63,46923.01,0.0,21115.03,10425.29,964065.3
mcht_mkt_04,marketplace,2025-12-05,353359.04,19903.62,0.0,7659.36,3533.59,322262.47
mcht_saas_01,saas_subscription,2025-12-05,98571.28,0.0,75.19,1941.26,985.71,95569.12
mcht_saas_02,saas_subscription,2025-12-05,182299.99,573.28,69.07,3816.64,1823.0,176018.0
mcht_saas_03,saas_subscription,2025-12-05,310394.31,838.97,414.79,6631.2,3103.94,299405.41
mcht_saas_04,saas_subscription,2025-12-05,143933.31,452.69,107.72,2617.78,1439.33,139315.79
